floors,bathrooms,kitchens,location,quality,cost
3.0,4.0,2.0,2,2,678185.82
4.0,1.0,2.0,2,2,314975.15
4.0,7.0,1.0,2,2,1640590.22
1.0,5.0,3.0,2,1,321188.4
8.0,3.0,2.0,2,0,905714.47
2.0,5.0,1.0,1,1,371496.86
7.0,6.0,3.0,0,0,853920.73
1.0,3.0,2.0,0,2,159796.33
8.0,4.0,4.0,2,1,1520313.33
4.0,6.0,3.0,1,2,1363900.08
8.0,3.0,1.0,2,0,900270.25
5.0,3.0,4.0,2,1,775363.52
2.0,3.0,3.0,1,0,184429.45
2.0,2.0,2.0,1,0,119562.01
5.0,4.0,4.0,1,2,1088711.82
3.0,7.0,1.0,2,1,1033662.61
1.0,2.0,3.0,0,0,83140.61
8.0,5.0,1.0,0,2,1407494.92
8.0,1.0,3.0,0,1,265203.64
4.0,6.0,4.0,0,2,806536.72
3.0,4.0,1.0,1,0,319247.46
3.0,5.0,2.0,2,1,753977.76
5.0,4.0,1.0,1,0,482211.3
5.0,2.0,4.0,0,2,484773.71
3.0,1.0,4.0,2,2,363951.6
3.0,7.0,1.0,2,0,659354.47
5.0,7.0,2.0,0,2,1062400.48
3.0,1.0,3.0,1,2,225736.11
6.0,3.0,1.0,1,2,994860.52
5.0,4.0,2.0,1,0,494595.43
9.0,1.0,2.0,1,2,489997.2
3.0,1.0,1.0,0,0,69766.1
6.0,4.0,2.0,1,0,661172.07
2.0,2.0,3.0,1,1,229243.14
8.0,1.0,1.0,1,2,436030.11
9.0,3.0,1.0,1,1,912865.4
4.0,5.0,4.0,1,0,566778.94
4.0,3.0,2.0,0,1,339476.24
8.0,5.0,4.0,1,0,1017201.44
2.0,7.0,1.0,0,1,350645.02
3.0,2.0,2.0,1,1,270733.3
8.0,2.0,3.0,0,0,343566.66
1.0,3.0,3.0,2,1,213166.18
1.0,7.0,3.0,2,1,426574.92
8.0,4.0,1.0,1,0,896425.58
9.0,3.0,2.0,0,0,605785.54
1.0,3.0,2.0,1,2,197831.96
9.0,3.0,4.0,0,0,579844.53
8.0,4.0,4.0,2,2,2220737.62
5.0,6.0,3.0,1,0,787907.51
8.0,7.0,2.0,2,1,2673336.63
1.0,5.0,2.0,0,0,148349.15
3.0,4.0,4.0,0,2,540811.87
6.0,1.0,2.0,0,1,214764.43
1.0,3.0,3.0,2,1,235509.14
4.0,2.0,3.0,2,0,330350.9
7.0,4.0,1.0,2,1,1360671.92
3.0,5.0,4.0,2,0,539389.54
5.0,2.0,2.0,2,0,349754.96
2.0,2.0,4.0,1,1,224643.65
8.0,4.0,4.0,1,2,1521786.46
7.0,2.0,2.0,1,1,518733.11
2.0,5.0,4.0,2,2,834782.01
5.0,1.0,4.0,1,2,279310.91
5.0,7.0,2.0,2,1,1645055.05
1.0,5.0,4.0,2,1,383770.61
8.0,7.0,3.0,0,0,1274794.47
3.0,5.0,2.0,1,0,390819.07
6.0,3.0,3.0,0,2,634191.59
9.0,7.0,4.0,1,2,2935459.57
7.0,6.0,3.0,0,0,946940.75
7.0,1.0,3.0,1,0,232032.87
4.0,5.0,4.0,2,1,1211400.2
5.0,7.0,2.0,2,1,1586857.56
1.0,3.0,3.0,0,2,186159.95
3.0,4.0,4.0,0,2,474562.71
5.0,6.0,3.0,0,2,1171875.8
1.0,1.0,3.0,1,2,137775.21
6.0,3.0,4.0,2,0,764134.52
2.0,3.0,2.0,0,0,144995.82
7.0,5.0,4.0,1,2,1553817.11
2.0,2.0,4.0,2,0,238399.74
7.0,7.0,3.0,2,1,2248232.92
2.0,2.0,2.0,2,2,360523.96
5.0,5.0,4.0,0,2,995547.56
5.0,1.0,1.0,1,1,200688.98
4.0,5.0,1.0,1,1,704093.67
5.0,3.0,1.0,1,2,826462.58
1.0,6.0,4.0,2,0,331033.09
9.0,5.0,2.0,1,0,1321748.92
4.0,7.0,1.0,1,1,980610.99
5.0,1.0,4.0,0,0,170425.92
1.0,2.0,4.0,0,1,143019.74
9.0,1.0,2.0,0,0,226786.39
4.0,7.0,4.0,2,2,1658249.08
3.0,2.0,1.0,0,1,172049.84
4.0,1.0,4.0,2,2,360952.97
2.0,1.0,4.0,2,1,197291.27
6.0,1.0,1.0,2,0,198433.43
8.0,3.0,4.0,0,0,563035.1
8.0,1.0,4.0,0,0,202703.3
9.0,4.0,1.0,1,0,790317.23
7.0,5.0,3.0,0,0,701720.49
5.0,3.0,3.0,1,2,777014.16
2.0,7.0,2.0,0,1,381695.44
6.0,2.0,2.0,2,2,727325.26
6.0,4.0,4.0,1,1,852303.67
5.0,3.0,1.0,2,2,1031166.4
4.0,3.0,2.0,0,2,417992.4
2.0,6.0,2.0,2,0,425797.24
9.0,5.0,4.0,1,0,1181613.65
4.0,3.0,1.0,1,0,355734.41
6.0,4.0,4.0,2,2,1711690.83
6.0,2.0,2.0,1,2,635519.22
2.0,7.0,3.0,1,2,777989.75
5.0,6.0,2.0,0,0,606498.56
1.0,6.0,2.0,0,2,224951.57
5.0,2.0,2.0,1,0,305442.12
7.0,6.0,4.0,0,2,1814957.45
7.0,5.0,3.0,1,2,1649184.47
8.0,1.0,3.0,0,2,334016.34
8.0,4.0,2.0,2,1,1425920.74
4.0,5.0,3.0,2,2,1270513.53
4.0,5.0,2.0,0,1,561740.93
5.0,6.0,2.0,1,2,1552740.46
5.0,2.0,3.0,0,0,216927.05
4.0,6.0,1.0,0,2,883756.01
2.0,5.0,4.0,0,1,344565.48
5.0,5.0,3.0,2,1,1141035.91
9.0,6.0,2.0,2,2,3025246.95
4.0,6.0,1.0,0,2,843924.93
4.0,3.0,2.0,1,2,647210.73
7.0,6.0,1.0,2,0,1531876.18
7.0,4.0,4.0,2,1,1426183.76
4.0,5.0,2.0,0,1,600196.49
9.0,5.0,4.0,1,1,1513225.64
6.0,2.0,1.0,2,0,449750.18
9.0,1.0,1.0,2,0,332752.44
4.0,2.0,1.0,2,0,321438.56
1.0,6.0,2.0,1,0,173005.0
8.0,6.0,3.0,1,1,1877985.85
3.0,7.0,3.0,1,0,556633.31
7.0,1.0,1.0,0,1,206472.96
2.0,5.0,3.0,0,2,455415.79
8.0,2.0,4.0,1,2,774889.4
7.0,3.0,1.0,0,2,727197.84
8.0,4.0,3.0,2,2,1633973.72
9.0,7.0,4.0,0,0,1246342.17
6.0,7.0,4.0,2,2,2653418.69
4.0,7.0,2.0,0,2,1129653.67
9.0,5.0,1.0,1,2,2143704.86
3.0,1.0,4.0,2,1,203916.86
7.0,3.0,2.0,2,2,1369177.44
7.0,4.0,2.0,0,0,529329.56
8.0,7.0,4.0,1,2,2631401.97
3.0,7.0,1.0,0,1,590866.93
6.0,2.0,4.0,0,1,411649.4
3.0,1.0,1.0,2,0,112045.45
5.0,5.0,3.0,1,2,1234298.19
9.0,5.0,2.0,1,2,1993109.27
3.0,5.0,1.0,1,1,513044.77
2.0,4.0,2.0,1,2,409353.8
7.0,6.0,2.0,2,2,2716195.46
4.0,5.0,2.0,1,1,723681.37
9.0,5.0,4.0,0,0,1017513.5
2.0,4.0,3.0,1,2,419899.78
7.0,6.0,1.0,2,0,1375110.59
7.0,1.0,1.0,1,0,160631.89
1.0,2.0,2.0,2,2,210819.58
5.0,4.0,3.0,0,1,606671.71
2.0,3.0,4.0,1,1,313841.53
5.0,1.0,4.0,2,2,447727.08
8.0,1.0,4.0,0,1,284515.33
9.0,7.0,1.0,1,1,2482534.2
5.0,6.0,3.0,1,2,1564341.22
1.0,2.0,4.0,1,1,146759.17
5.0,2.0,2.0,1,2,473950.86
4.0,5.0,1.0,0,2,736457.4
1.0,7.0,4.0,0,0,189882.65
3.0,2.0,2.0,0,0,151533.74
5.0,7.0,3.0,0,0,648967.14
2.0,3.0,4.0,0,2,295340.32
5.0,4.0,2.0,2,1,1132838.51
9.0,4.0,2.0,0,2,1396129.44
9.0,4.0,3.0,2,0,1096925.73
8.0,3.0,1.0,1,1,811091.73
4.0,6.0,3.0,0,0,541358.8
9.0,1.0,4.0,2,2,630424.46
3.0,4.0,3.0,0,1,374336.52
8.0,3.0,4.0,2,2,1521027.69
7.0,4.0,1.0,2,2,1885982.76
6.0,3.0,4.0,0,0,421242.16
3.0,1.0,1.0,0,0,76218.8
4.0,5.0,2.0,2,2,1167619.69
6.0,6.0,1.0,2,0,1178725.81
2.0,7.0,4.0,0,2,614045.52
3.0,5.0,4.0,0,1,519764.85
3.0,6.0,4.0,0,2,714934.48
9.0,7.0,1.0,1,2,2788700.26
6.0,2.0,2.0,2,0,471056.63
7.0,5.0,1.0,2,0,1069793.92
2.0,7.0,3.0,0,1,498217.09
4.0,6.0,4.0,1,0,660634.11
6.0,2.0,2.0,0,0,247204.94
4.0,1.0,4.0,0,2,192565.71
1.0,5.0,4.0,0,0,175112.15
4.0,5.0,3.0,1,0,440489.45
9.0,3.0,3.0,0,2,1010807.77
1.0,6.0,3.0,0,0,184429.57
1.0,5.0,1.0,2,1,284221.87
8.0,7.0,1.0,2,1,2814478.74
2.0,5.0,3.0,2,1,564261.36
8.0,2.0,3.0,0,1,459600.9
7.0,4.0,2.0,0,0,532752.34
4.0,5.0,2.0,2,1,916331.75
4.0,7.0,2.0,2,0,897324.47
5.0,7.0,3.0,2,1,1645195.64
9.0,5.0,1.0,1,1,1754019.74
1.0,2.0,2.0,1,2,129252.41
2.0,4.0,1.0,2,2,439167.41
6.0,6.0,4.0,2,2,2416567.76
6.0,1.0,3.0,1,2,330655.82
7.0,5.0,1.0,1,1,1283296.04
6.0,4.0,1.0,0,2,752493.06
7.0,7.0,1.0,0,0,974211.33
1.0,2.0,2.0,0,1,88968.34
4.0,7.0,2.0,0,0,611496.15
8.0,2.0,1.0,0,0,370159.12
6.0,7.0,2.0,0,1,1104334.66
2.0,7.0,3.0,1,1,560410.39
9.0,4.0,2.0,0,2,1486571.71
6.0,4.0,2.0,1,1,915537.09
5.0,6.0,2.0,2,1,1274531.68
5.0,1.0,3.0,2,2,430160.77
1.0,3.0,4.0,2,2,367667.62
3.0,5.0,4.0,0,2,655166.47
2.0,3.0,1.0,0,0,143116.08
4.0,4.0,1.0,1,1,600748.0
1.0,3.0,1.0,2,1,145372.89
8.0,2.0,4.0,2,1,884158.11
1.0,2.0,1.0,2,1,99669.84
9.0,3.0,1.0,0,0,578389.21
5.0,7.0,1.0,0,1,1115762.33
7.0,6.0,4.0,0,0,1049101.34
2.0,1.0,1.0,0,2,92470.79
1.0,1.0,3.0,1,2,136667.34
1.0,2.0,3.0,0,0,91163.68
9.0,5.0,1.0,0,0,817251.57
9.0,2.0,3.0,0,1,497397.0
3.0,5.0,1.0,1,1,512037.21
2.0,3.0,3.0,2,2,481809.89
8.0,6.0,4.0,1,1,1706339.63
3.0,1.0,4.0,0,1,156839.26
9.0,3.0,2.0,1,1,987515.91
4.0,3.0,2.0,1,0,321462.57
5.0,4.0,3.0,2,2,1382565.58
1.0,5.0,4.0,1,1,274250.12
8.0,7.0,4.0,0,1,1613945.51
3.0,1.0,4.0,1,2,246826.7
7.0,6.0,1.0,0,0,780026.58
9.0,4.0,4.0,2,0,1223189.93
1.0,2.0,3.0,2,1,175377.34
7.0,4.0,3.0,1,1,1056354.69
9.0,3.0,1.0,1,2,1283118.84
5.0,7.0,4.0,1,0,1077371.69
4.0,2.0,3.0,0,1,327451.04
4.0,1.0,4.0,2,1,302633.2
4.0,6.0,4.0,2,0,857514.55
8.0,4.0,2.0,0,0,718029.9
2.0,7.0,2.0,0,0,330560.1
5.0,7.0,3.0,1,2,1755503.33
2.0,2.0,2.0,1,0,124991.49
2.0,4.0,3.0,2,1,460678.49
1.0,4.0,3.0,0,2,205666.3
5.0,2.0,2.0,0,1,356686.01
4.0,3.0,3.0,2,0,435392.15
5.0,6.0,1.0,2,2,1879539.08
8.0,3.0,2.0,1,0,637833.24
8.0,7.0,4.0,1,1,2001136.24
2.0,1.0,3.0,1,0,111715.83
8.0,2.0,2.0,2,1,693119.46
1.0,5.0,3.0,2,2,373565.03
9.0,6.0,1.0,0,1,1553718.52
6.0,6.0,4.0,2,0,1409033.38
2.0,3.0,2.0,2,2,497237.22
5.0,4.0,1.0,1,2,1002713.53
6.0,2.0,3.0,2,0,431013.16
4.0,6.0,1.0,2,1,1134676.9
9.0,7.0,4.0,2,0,2100575.28
2.0,7.0,2.0,1,1,555074.96
7.0,3.0,1.0,0,2,794935.01
4.0,6.0,2.0,0,1,715540.61
3.0,5.0,2.0,2,2,899822.13
4.0,2.0,4.0,1,0,268531.75
5.0,3.0,1.0,2,2,829857.9
5.0,2.0,3.0,2,0,339961.35
8.0,2.0,2.0,0,0,343792.77
7.0,6.0,3.0,0,2,1395396.75
4.0,5.0,2.0,0,1,547335.05
3.0,1.0,2.0,0,1,108343.46
7.0,5.0,4.0,0,1,1131982.24
3.0,1.0,2.0,2,1,211657.07
9.0,1.0,1.0,0,1,245796.36
2.0,7.0,2.0,2,2,995323.62
1.0,4.0,4.0,1,2,256771.97
6.0,6.0,1.0,0,0,671502.04
2.0,7.0,2.0,1,2,736047.48
5.0,7.0,1.0,0,1,1034035.37
2.0,7.0,2.0,2,2,817293.24
4.0,2.0,3.0,2,1,424249.55
4.0,1.0,1.0,1,0,115162.44
4.0,7.0,2.0,2,2,1631557.89
8.0,6.0,2.0,1,1,1501609.92
4.0,4.0,1.0,1,2,724756.26
4.0,1.0,1.0,0,0,96374.61
8.0,1.0,1.0,2,1,421847.05
1.0,6.0,1.0,2,0,226863.18
6.0,3.0,4.0,1,0,549320.29
3.0,3.0,4.0,1,0,284827.0
1.0,6.0,4.0,0,0,170077.68
8.0,6.0,2.0,0,0,964944.33
7.0,6.0,1.0,0,2,1572366.47
9.0,3.0,1.0,1,2,1175195.18
1.0,7.0,4.0,1,1,345736.76
7.0,4.0,2.0,0,0,567122.74
9.0,2.0,1.0,2,2,974728.53
8.0,2.0,2.0,1,0,495141.19
4.0,4.0,1.0,1,2,656695.29
9.0,3.0,4.0,0,2,1197916.13
1.0,5.0,3.0,0,0,140661.73
2.0,4.0,4.0,0,2,376292.82
4.0,7.0,1.0,2,2,1599242.73
3.0,6.0,4.0,2,1,884200.32
4.0,1.0,4.0,1,0,171164.22
6.0,5.0,2.0,2,0,992798.87
3.0,1.0,3.0,0,2,152390.24
8.0,3.0,4.0,1,0,647322.93
8.0,5.0,2.0,1,1,1556736.3
7.0,7.0,4.0,1,2,2264700.59
6.0,6.0,1.0,1,2,1756144.0
8.0,6.0,4.0,0,2,1769736.5
1.0,5.0,4.0,2,1,341673.42
3.0,1.0,4.0,0,0,107228.69
8.0,4.0,1.0,1,1,1243954.9
9.0,2.0,2.0,0,2,685018.01
6.0,5.0,1.0,1,0,805004.72
6.0,2.0,4.0,0,0,304384.36
9.0,3.0,2.0,2,2,1539225.05
2.0,7.0,2.0,1,0,424966.28
8.0,7.0,2.0,0,2,1836883.47
9.0,7.0,3.0,0,2,2609394.07
5.0,4.0,3.0,1,0,554886.11
3.0,1.0,4.0,0,2,215694.63
2.0,3.0,3.0,1,2,286050.52
7.0,3.0,4.0,2,1,1091197.37
7.0,2.0,4.0,2,0,613332.49
5.0,3.0,4.0,0,2,644201.49
7.0,2.0,1.0,2,1,699829.1
3.0,3.0,1.0,2,2,650461.81
9.0,7.0,3.0,1,1,2257372.01
7.0,7.0,1.0,1,1,1670473.57
4.0,2.0,4.0,0,0,186614.08
3.0,4.0,1.0,2,2,842496.3
9.0,1.0,1.0,1,1,283373.45
9.0,5.0,2.0,0,0,1018081.58
6.0,2.0,1.0,0,2,476848.49
4.0,2.0,3.0,1,0,263415.52
8.0,6.0,2.0,2,0,1746495.73
4.0,7.0,3.0,1,2,1284605.19
2.0,7.0,1.0,1,1,583615.96
8.0,3.0,3.0,1,1,870951.58
1.0,3.0,3.0,0,1,151589.33
7.0,7.0,2.0,1,1,1827386.26
3.0,1.0,1.0,0,1,104226.63
4.0,2.0,2.0,1,1,337794.33
7.0,3.0,3.0,1,1,831368.34
2.0,3.0,4.0,0,0,175459.82
8.0,6.0,1.0,1,1,1765454.98
8.0,2.0,3.0,2,2,910985.22
8.0,3.0,2.0,0,0,516149.97
1.0,2.0,4.0,0,1,126233.55
6.0,6.0,3.0,1,1,1532516.69
4.0,4.0,3.0,2,0,611781.78
6.0,5.0,4.0,1,1,1200343.27
6.0,7.0,2.0,0,2,1499509.41
2.0,1.0,3.0,2,2,225529.52
3.0,2.0,2.0,1,0,201503.81
4.0,1.0,1.0,0,1,149303.41
9.0,7.0,1.0,2,2,3539176.4
4.0,1.0,3.0,1,1,220575.88
6.0,4.0,3.0,0,2,927914.98
6.0,6.0,3.0,2,1,1526442.13
4.0,6.0,3.0,1,0,629997.82
4.0,5.0,1.0,0,0,425278.05
8.0,2.0,1.0,0,1,428861.55
1.0,4.0,2.0,1,2,241533.72
2.0,7.0,1.0,1,2,571821.85
2.0,5.0,2.0,2,0,345834.4
2.0,1.0,4.0,0,1,147546.9
9.0,1.0,3.0,1,2,523801.5
3.0,1.0,2.0,1,1,185809.05
1.0,4.0,2.0,2,0,184949.52
8.0,6.0,2.0,2,0,1548541.05
9.0,4.0,2.0,2,2,1928930.25
2.0,5.0,4.0,2,0,410347.17
2.0,6.0,1.0,0,0,254201.73
6.0,7.0,2.0,2,1,1670879.88
4.0,2.0,3.0,1,0,251662.47
4.0,7.0,4.0,2,0,954200.21
2.0,4.0,3.0,0,0,216498.07
5.0,7.0,1.0,1,0,906358.53
6.0,5.0,1.0,2,1,1221481.6
7.0,3.0,4.0,0,0,546648.92
6.0,4.0,4.0,1,1,962175.14
1.0,5.0,2.0,1,0,142449.52
5.0,1.0,3.0,0,0,149119.37
4.0,4.0,1.0,2,2,934118.35
9.0,5.0,4.0,1,1,1645172.61
2.0,4.0,3.0,2,2,504467.45
3.0,2.0,1.0,2,2,374398.93
6.0,4.0,1.0,0,2,949617.9
6.0,6.0,1.0,0,2,1217449.73
3.0,7.0,2.0,2,1,934174.05
9.0,6.0,3.0,1,2,2563338.49
4.0,3.0,2.0,1,0,320624.81
1.0,1.0,1.0,2,0,56817.13
5.0,6.0,3.0,1,2,1574172.19
5.0,5.0,4.0,2,0,916635.35
4.0,7.0,2.0,0,1,891050.36
4.0,5.0,2.0,2,2,1273289.23
8.0,5.0,3.0,0,2,1610339.17
3.0,7.0,4.0,1,2,969130.74
6.0,1.0,1.0,0,0,141653.61
8.0,5.0,4.0,0,2,1554322.53
8.0,7.0,2.0,1,0,1385289.89
8.0,5.0,2.0,2,0,1091651.59
3.0,7.0,4.0,0,0,503340.38
7.0,6.0,1.0,2,0,1377922.17
4.0,4.0,1.0,0,0,292789.2
1.0,4.0,1.0,0,1,137364.55
3.0,4.0,2.0,0,1,375237.31
4.0,1.0,4.0,0,2,227829.04
1.0,7.0,1.0,1,0,212990.21
5.0,2.0,4.0,1,1,460621.3
9.0,6.0,4.0,2,2,3475837.02
4.0,7.0,3.0,1,0,752080.25
2.0,5.0,4.0,2,0,436288.37
1.0,2.0,1.0,0,1,72217.09
5.0,5.0,4.0,1,2,1267062.9
7.0,3.0,3.0,1,1,809492.46
8.0,5.0,1.0,0,0,882887.97
6.0,3.0,4.0,2,1,728585.14
3.0,7.0,1.0,1,2,961801.65
9.0,2.0,1.0,0,1,506678.57
9.0,4.0,3.0,2,0,1170614.2
2.0,5.0,2.0,1,2,532523.99
1.0,1.0,3.0,0,2,103538.03
7.0,5.0,1.0,2,2,2085550.95
6.0,3.0,1.0,2,1,803517.57
5.0,4.0,3.0,1,1,694956.03
8.0,6.0,2.0,2,2,3108050.19
9.0,7.0,4.0,0,0,1268083.3
8.0,3.0,3.0,1,2,1153472.71
3.0,7.0,1.0,2,0,708161.88
7.0,2.0,3.0,0,1,462083.46
7.0,2.0,1.0,1,1,494806.01
4.0,5.0,4.0,0,1,636105.79
9.0,7.0,1.0,0,0,1194408.26
3.0,3.0,2.0,2,1,472361.89
4.0,1.0,1.0,1,0,116717.27
7.0,6.0,3.0,2,0,1529630.67
6.0,4.0,2.0,1,1,947386.87
3.0,4.0,3.0,0,1,400103.67
7.0,5.0,1.0,0,0,763553.18
8.0,4.0,1.0,1,1,1075206.5
1.0,5.0,4.0,0,1,229650.99
7.0,2.0,2.0,0,0,300778.82
6.0,5.0,2.0,1,0,734768.71
5.0,5.0,2.0,0,1,643962.92
5.0,5.0,1.0,1,1,851387.61
2.0,2.0,1.0,1,2,192797.04
3.0,2.0,4.0,2,2,445432.5
7.0,4.0,2.0,0,1,787147.41
3.0,1.0,1.0,2,0,129694.94
9.0,3.0,4.0,0,2,1097803.53
2.0,1.0,4.0,0,2,147199.16
9.0,6.0,1.0,2,1,2702184.08
8.0,5.0,2.0,1,2,1772978.31
6.0,5.0,4.0,2,2,1832650.06
1.0,1.0,1.0,1,1,57717.5
8.0,2.0,2.0,1,0,486744.23
3.0,2.0,4.0,0,2,327402.1
6.0,3.0,3.0,2,1,971975.7
1.0,5.0,4.0,0,0,147869.46
4.0,4.0,4.0,1,0,497726.92
1.0,5.0,2.0,1,0,171113.68
9.0,5.0,4.0,1,2,2239110.94
9.0,1.0,4.0,0,2,400481.97
4.0,2.0,2.0,1,1,297523.75
9.0,5.0,1.0,0,1,1249727.41
7.0,3.0,2.0,1,0,495610.22
9.0,2.0,1.0,0,0,400626.87
6.0,5.0,3.0,2,2,1824953.93
3.0,6.0,4.0,1,1,684590.68
8.0,4.0,1.0,2,1,1328745.11
2.0,2.0,4.0,0,2,235995.58
3.0,2.0,2.0,2,1,372356.82
4.0,7.0,4.0,2,0,1063307.09
8.0,7.0,4.0,2,1,2369184.89
7.0,7.0,1.0,0,2,1877065.05
5.0,2.0,3.0,1,0,265553.15
4.0,5.0,4.0,1,0,497230.64
1.0,2.0,3.0,2,2,234622.98
5.0,1.0,1.0,0,2,180755.51
6.0,3.0,4.0,1,1,686195.44
8.0,4.0,3.0,2,1,1696428.71
4.0,4.0,1.0,2,1,773050.11
3.0,5.0,3.0,2,0,505142.48
2.0,3.0,2.0,0,1,182316.99
1.0,5.0,3.0,1,0,171447.99
4.0,5.0,4.0,1,0,639186.49
4.0,6.0,1.0,2,2,1454660.36
8.0,6.0,3.0,2,0,1945665.97
4.0,2.0,1.0,1,1,300535.79
1.0,1.0,2.0,2,1,95347.92
2.0,2.0,2.0,2,0,171842.12
6.0,4.0,4.0,2,0,929985.65
1.0,2.0,2.0,2,1,133587.77
9.0,6.0,4.0,1,2,2316606.27
9.0,4.0,3.0,1,0,1004558.24
9.0,3.0,3.0,1,0,780676.29
2.0,6.0,2.0,2,0,466065.27
1.0,5.0,2.0,2,1,286208.03
2.0,4.0,3.0,1,2,459497.35
7.0,2.0,2.0,1,2,658486.94
7.0,3.0,3.0,0,0,433630.92
5.0,4.0,3.0,2,0,646560.47
4.0,1.0,2.0,1,2,273023.65
7.0,7.0,3.0,2,0,1703363.53
3.0,2.0,4.0,0,2,289862.15
9.0,2.0,4.0,2,1,1012564.54
8.0,6.0,3.0,0,0,989384.76
7.0,1.0,2.0,0,0,166245.96
9.0,1.0,2.0,1,2,451665.89
5.0,4.0,3.0,1,2,987292.61
1.0,5.0,3.0,2,0,230949.55
7.0,4.0,4.0,2,2,1572405.0
4.0,6.0,2.0,2,2,1484342.6
4.0,7.0,2.0,2,2,1742535.54
1.0,6.0,3.0,0,0,156311.88
8.0,3.0,2.0,1,1,889749.28
4.0,2.0,2.0,2,1,420829.72
7.0,4.0,4.0,0,0,579275.61
3.0,5.0,1.0,0,2,531039.5
3.0,3.0,4.0,2,2,687232.18
7.0,4.0,4.0,0,0,678961.2
9.0,1.0,2.0,0,1,274952.63
3.0,1.0,2.0,1,2,175226.19
7.0,7.0,4.0,0,2,1994874.51
1.0,1.0,3.0,1,0,84111.04
9.0,6.0,3.0,1,0,1498762.64
2.0,5.0,3.0,2,0,408852.0
4.0,4.0,4.0,0,0,383332.67
4.0,1.0,3.0,0,2,217146.89
4.0,6.0,4.0,0,1,695487.84
4.0,2.0,3.0,1,0,237207.32
1.0,2.0,4.0,2,2,254209.8
9.0,2.0,3.0,1,1,765156.97
2.0,6.0,4.0,2,0,464997.89
6.0,1.0,3.0,0,0,186509.5
5.0,4.0,4.0,1,1,697981.48
6.0,7.0,1.0,2,2,2517870.57
4.0,7.0,4.0,0,2,1186925.88
1.0,2.0,2.0,1,0,85206.78
1.0,1.0,2.0,2,0,80009.69
2.0,6.0,2.0,2,2,765522.62
3.0,6.0,4.0,0,2,698083.74
9.0,4.0,4.0,0,1,1152017.02
9.0,6.0,3.0,1,0,1510775.68
8.0,5.0,2.0,1,2,1542455.64
8.0,5.0,4.0,1,2,1756813.71
5.0,1.0,4.0,2,0,263031.83
1.0,4.0,2.0,1,2,241305.85
1.0,7.0,4.0,2,1,451491.44
4.0,1.0,4.0,2,2,357514.76
9.0,6.0,4.0,2,1,2626519.86
7.0,3.0,2.0,0,0,442077.35
3.0,2.0,2.0,2,2,473378.08
4.0,4.0,2.0,0,2,613740.1
5.0,6.0,4.0,2,0,1108336.89
2.0,2.0,2.0,2,1,222581.6
8.0,1.0,4.0,0,0,239493.58
1.0,7.0,3.0,0,1,288885.69
4.0,7.0,3.0,2,2,1689669.72
6.0,2.0,2.0,1,2,679067.83
9.0,1.0,1.0,0,2,306231.61
7.0,1.0,3.0,1,1,341661.63
7.0,2.0,4.0,0,1,399635.96
9.0,7.0,1.0,1,0,1583745.55
9.0,3.0,1.0,1,0,649530.47
3.0,1.0,1.0,0,2,124959.14
2.0,3.0,1.0,1,1,247954.32
7.0,3.0,2.0,0,0,485608.02
9.0,4.0,4.0,0,2,1442204.23
6.0,6.0,1.0,2,0,1088367.88
7.0,4.0,3.0,2,0,1010458.48
4.0,4.0,2.0,2,2,1061581.84
4.0,3.0,3.0,1,2,621598.45
3.0,7.0,3.0,1,1,756296.38
6.0,6.0,1.0,1,0,924617.54
3.0,7.0,1.0,2,1,867409.66
6.0,5.0,2.0,1,2,1534168.3
1.0,3.0,1.0,2,1,179843.4
4.0,1.0,3.0,2,0,211167.0
6.0,5.0,3.0,0,1,1028955.37
4.0,1.0,3.0,0,1,171742.35
2.0,5.0,2.0,1,2,508214.36
6.0,6.0,1.0,2,1,1912109.86
5.0,1.0,2.0,2,0,202678.4
7.0,3.0,1.0,0,2,650738.77
5.0,3.0,1.0,1,2,667940.75
2.0,1.0,3.0,1,0,113294.45
6.0,1.0,2.0,2,0,233562.69
1.0,5.0,3.0,0,0,129678.46
1.0,2.0,2.0,0,1,86496.0
8.0,5.0,3.0,2,2,2563007.85
9.0,1.0,1.0,0,1,262465.83
8.0,7.0,3.0,1,2,2561545.14
2.0,3.0,1.0,2,2,393569.07
9.0,4.0,1.0,2,1,1634786.11
4.0,6.0,3.0,0,2,837774.23
3.0,3.0,1.0,1,1,357646.5
1.0,7.0,3.0,0,2,301595.88
7.0,1.0,4.0,2,2,592702.52
5.0,6.0,1.0,1,0,727561.46
6.0,7.0,2.0,2,2,2855416.85
5.0,1.0,3.0,0,2,253995.13
6.0,4.0,1.0,2,0,804218.13
7.0,3.0,3.0,2,0,706821.65
9.0,4.0,4.0,2,1,1613959.48
3.0,1.0,3.0,0,1,141965.37
7.0,6.0,4.0,2,0,1414354.33
4.0,1.0,4.0,1,1,260345.01
4.0,5.0,3.0,2,2,1154335.73
4.0,2.0,3.0,1,0,242504.63
8.0,2.0,4.0,0,0,337541.09
5.0,6.0,1.0,1,0,807206.54
6.0,6.0,1.0,1,2,1511961.69
9.0,6.0,2.0,0,1,1326281.18
2.0,7.0,1.0,2,1,601430.82
5.0,6.0,4.0,0,2,990656.96
1.0,6.0,2.0,0,2,274147.25
6.0,1.0,4.0,2,0,293496.98
7.0,6.0,2.0,2,0,1362830.58
6.0,2.0,1.0,2,2,772339.02
3.0,5.0,4.0,0,2,714340.95
