floors,rooms_per_floor,location,quality,cost
2.0,2.0,1,1,41036.29
4.0,7.0,2,1,406404.08
6.0,7.0,1,1,476359.66
4.0,13.0,1,0,432851.13
3.0,7.0,1,1,222097.94
5.0,11.0,0,1,488041.73
8.0,12.0,0,1,782551.52
1.0,5.0,0,0,33572.78
4.0,14.0,1,0,467042.65
7.0,9.0,1,1,569787.52
1.0,5.0,0,0,34133.23
4.0,14.0,2,1,816903.52
7.0,14.0,1,2,1381531.59
7.0,14.0,0,1,754075.76
6.0,2.0,0,0,80824.63
1.0,8.0,2,2,155711.9
2.0,10.0,1,2,294823.78
9.0,8.0,0,0,497088.72
6.0,6.0,2,1,495069.16
4.0,4.0,2,1,210821.17
3.0,7.0,2,0,214524.91
5.0,7.0,0,2,425341.51
6.0,11.0,2,0,649387.16
5.0,6.0,1,1,364951.68
6.0,2.0,0,2,148501.76
4.0,3.0,1,1,120008.5
5.0,7.0,2,2,667069.14
8.0,9.0,0,1,672973.04
5.0,7.0,1,0,268044.42
6.0,8.0,1,0,420864.68
3.0,3.0,1,2,164386.72
2.0,3.0,1,1,72925.77
1.0,8.0,0,1,70159.9
6.0,11.0,0,0,428041.66
8.0,3.0,1,2,349167.72
3.0,11.0,0,1,273981.15
2.0,4.0,1,1,86328.14
1.0,6.0,2,0,65434.4
1.0,9.0,2,1,109036.27
7.0,3.0,1,0,184404.53
5.0,13.0,1,0,488509.4
2.0,4.0,2,2,154385.71
6.0,2.0,1,0,103136.3
8.0,12.0,2,0,905181.12
2.0,12.0,0,0,160474.86
9.0,6.0,0,0,332654.48
2.0,2.0,2,1,50917.64
8.0,11.0,0,2,958743.86
7.0,4.0,0,2,340450.3
3.0,10.0,1,0,238881.9
3.0,14.0,1,2,633238.15
3.0,11.0,2,1,416743.98
7.0,2.0,1,0,102790.84
5.0,4.0,1,0,141106.11
6.0,14.0,0,0,526966.06
1.0,2.0,2,2,38791.6
4.0,9.0,2,1,527433.14
9.0,9.0,1,0,699457.51
2.0,14.0,2,0,319743.78
2.0,11.0,1,2,348977.91
7.0,12.0,0,0,516405.81
3.0,2.0,2,1,84911.15
9.0,8.0,2,0,705049.08
8.0,12.0,0,2,1097526.24
1.0,9.0,1,2,141034.7
2.0,10.0,2,1,287760.83
3.0,2.0,0,1,50419.66
1.0,10.0,2,2,205159.14
1.0,2.0,0,1,16308.46
8.0,14.0,0,0,706329.03
6.0,9.0,2,1,787230.21
8.0,9.0,1,0,573674.12
8.0,7.0,0,0,410255.57
9.0,5.0,1,1,517190.67
5.0,7.0,2,2,685665.16
9.0,5.0,1,1,467181.04
2.0,5.0,0,0,73099.35
3.0,10.0,0,1,266865.21
5.0,9.0,0,1,361817.39
9.0,11.0,1,2,1380319.11
7.0,3.0,2,1,309386.42
1.0,4.0,2,2,75229.03
4.0,13.0,2,0,551317.64
5.0,12.0,0,2,694455.28
4.0,4.0,1,1,170588.84
6.0,12.0,2,1,1115864.86
6.0,3.0,1,0,145685.56
4.0,7.0,1,2,406669.78
6.0,10.0,2,2,1225042.48
8.0,3.0,2,1,328896.38
7.0,13.0,2,0,1029839.75
7.0,8.0,0,2,690152.47
9.0,10.0,0,2,1010437.02
2.0,14.0,2,2,512273.65
9.0,5.0,1,1,454400.31
8.0,4.0,2,0,356078.55
5.0,8.0,0,1,387693.21
3.0,11.0,0,0,212930.28
5.0,2.0,2,1,151326.55
2.0,10.0,2,1,290033.06
3.0,13.0,0,2,524376.4
4.0,6.0,2,1,317046.98
4.0,6.0,2,2,438031.7
3.0,14.0,1,0,350555.99
4.0,2.0,1,0,67539.84
2.0,13.0,1,0,202522.12
9.0,4.0,1,0,251778.17
6.0,8.0,0,0,320373.82
7.0,4.0,2,0,297493.39
9.0,12.0,1,2,1576128.35
5.0,10.0,0,1,472455.51
5.0,10.0,2,1,709596.69
8.0,7.0,2,1,828095.75
8.0,6.0,0,2,563136.95
1.0,4.0,1,1,48639.48
8.0,12.0,0,2,1005663.44
6.0,10.0,1,0,431525.94
8.0,2.0,0,2,184612.82
6.0,6.0,2,2,681056.5
8.0,4.0,0,0,215659.74
1.0,7.0,1,2,101188.19
3.0,11.0,0,1,279256.32
9.0,11.0,2,1,1350939.26
6.0,11.0,1,1,719270.07
4.0,5.0,2,0,224587.71
6.0,10.0,1,0,540264.63
6.0,7.0,1,0,302968.02
3.0,14.0,2,0,420146.21
8.0,3.0,2,2,474172.42
9.0,5.0,0,1,406235.44
8.0,13.0,1,1,977631.51
2.0,8.0,1,2,275204.81
8.0,13.0,0,0,678202.21
9.0,10.0,0,1,809081.41
5.0,2.0,2,2,192619.33
3.0,12.0,1,2,542873.4
5.0,9.0,2,1,610077.2
6.0,6.0,0,1,303082.23
2.0,8.0,1,1,180740.48
7.0,11.0,2,0,873492.9
3.0,9.0,0,1,225877.09
7.0,12.0,0,1,790171.04
5.0,11.0,1,2,836221.05
1.0,6.0,1,0,47943.68
2.0,4.0,2,0,81366.75
4.0,13.0,0,2,607838.04
2.0,8.0,2,1,210726.84
3.0,12.0,1,2,483959.76
3.0,6.0,2,2,364550.08
2.0,13.0,1,1,288443.59
7.0,2.0,2,1,213578.71
2.0,12.0,0,2,273020.31
6.0,2.0,1,0,95866.94
3.0,14.0,1,2,588620.91
1.0,4.0,2,1,66414.15
5.0,2.0,0,2,97956.43
9.0,2.0,2,2,378034.62
3.0,4.0,1,1,136109.46
8.0,5.0,1,0,335423.57
7.0,8.0,0,1,520893.19
7.0,14.0,0,0,689277.24
9.0,3.0,0,2,313338.41
2.0,13.0,2,1,382237.46
7.0,7.0,1,1,581553.23
4.0,10.0,2,1,570694.47
2.0,10.0,0,1,168084.87
9.0,3.0,2,1,408798.61
7.0,7.0,0,2,578067.98
4.0,10.0,2,0,417502.49
9.0,7.0,1,0,508281.98
7.0,3.0,2,0,224828.86
5.0,7.0,1,2,449784.36
5.0,8.0,2,1,607482.04
8.0,2.0,2,2,316434.41
3.0,5.0,2,2,298193.23
1.0,11.0,2,1,141637.84
5.0,6.0,2,0,341093.03
7.0,3.0,0,2,252595.08
4.0,12.0,2,2,895588.86
3.0,11.0,2,1,510680.87
4.0,8.0,0,0,205774.21
3.0,6.0,1,1,196128.62
3.0,5.0,0,1,138064.04
1.0,7.0,0,2,86216.67
7.0,3.0,0,1,180537.86
6.0,12.0,0,0,419411.55
7.0,8.0,2,1,726191.76
5.0,13.0,1,1,691542.34
1.0,3.0,1,1,30789.26
4.0,5.0,1,2,266622.74
6.0,7.0,1,1,496372.99
1.0,2.0,0,1,18652.53
7.0,7.0,1,2,780972.09
4.0,6.0,1,2,380116.65
8.0,4.0,2,1,420878.72
5.0,6.0,0,0,176398.24
2.0,10.0,2,1,248069.57
4.0,14.0,1,2,827871.76
1.0,4.0,2,0,39774.72
7.0,9.0,0,2,803477.58
7.0,14.0,2,1,1427428.52
8.0,11.0,1,2,1379182.54
5.0,12.0,0,2,713400.96
7.0,2.0,0,0,86503.47
2.0,8.0,0,0,108057.57
2.0,9.0,2,0,168776.97
5.0,5.0,2,0,271109.62
5.0,8.0,1,2,569332.37
8.0,6.0,1,2,814504.78
1.0,10.0,0,0,64363.01
5.0,13.0,0,1,613076.21
2.0,3.0,2,1,88498.14
8.0,14.0,0,1,1035296.93
4.0,14.0,1,1,526575.85
1.0,3.0,0,0,20423.68
6.0,5.0,1,1,349276.93
7.0,2.0,2,0,138400.62
6.0,14.0,1,0,714944.04
2.0,9.0,2,1,228190.57
1.0,9.0,0,0,56675.71
8.0,6.0,1,2,758035.95
3.0,5.0,2,1,223638.27
9.0,7.0,1,2,1066189.38
2.0,3.0,0,1,53786.89
4.0,12.0,2,2,918090.7
3.0,10.0,0,1,264364.68
4.0,11.0,1,1,466690.94
5.0,13.0,1,2,893330.79
3.0,10.0,2,0,277181.21
8.0,2.0,2,0,174732.97
7.0,2.0,1,1,151270.68
8.0,5.0,0,2,436020.79
1.0,12.0,2,1,182515.68
7.0,2.0,2,2,254427.06
9.0,10.0,0,1,841577.15
6.0,4.0,2,2,489011.65
3.0,7.0,1,1,222214.31
1.0,14.0,0,2,185712.69
5.0,4.0,0,1,165970.76
2.0,14.0,2,0,263673.96
2.0,11.0,0,0,150207.43
7.0,14.0,1,2,1362428.55
8.0,13.0,2,2,2034327.07
9.0,9.0,2,0,844599.36
5.0,8.0,0,1,335136.58
8.0,6.0,1,1,557188.27
6.0,4.0,0,1,214388.41
7.0,11.0,1,0,660282.2
9.0,4.0,0,2,424379.06
1.0,14.0,0,0,95581.94
5.0,14.0,0,0,435847.37
3.0,2.0,2,2,124980.91
4.0,14.0,1,2,711597.68
1.0,4.0,1,2,61214.69
5.0,5.0,1,2,405927.03
3.0,6.0,1,2,276575.14
1.0,12.0,0,1,112932.08
8.0,5.0,2,1,629364.82
4.0,5.0,1,0,154977.52
8.0,6.0,1,2,719052.29
2.0,2.0,1,0,32063.77
5.0,12.0,1,2,823766.97
9.0,2.0,2,1,238485.84
9.0,4.0,1,2,470513.51
2.0,5.0,1,1,98389.22
8.0,11.0,2,0,888680.62
4.0,4.0,0,1,128671.61
1.0,5.0,0,0,35456.37
2.0,9.0,0,2,216537.51
4.0,2.0,1,2,126133.96
7.0,2.0,1,2,219808.11
6.0,7.0,1,1,490161.77
5.0,14.0,2,1,937544.89
5.0,13.0,2,1,920981.38
7.0,11.0,2,2,1608872.43
7.0,6.0,2,0,396924.52
4.0,12.0,2,2,979215.41
9.0,9.0,2,0,877849.29
2.0,6.0,1,1,118053.39
2.0,11.0,2,0,213588.23
2.0,6.0,0,1,111447.76
8.0,8.0,0,1,514397.54
9.0,12.0,2,2,2193326.27
7.0,9.0,1,0,547757.96
8.0,3.0,1,0,191710.64
2.0,14.0,0,1,222208.02
9.0,3.0,1,1,293051.77
5.0,12.0,0,2,749091.87
3.0,9.0,2,0,276079.69
3.0,3.0,1,0,72068.61
4.0,8.0,1,1,359274.73
8.0,11.0,2,1,1289603.29
2.0,11.0,1,0,177912.43
4.0,9.0,1,0,288637.76
4.0,7.0,1,2,397401.42
5.0,2.0,0,0,62934.11
3.0,5.0,0,0,87714.85
1.0,10.0,0,0,65337.45
7.0,2.0,2,0,125886.6
9.0,14.0,0,2,1605059.93
4.0,10.0,1,1,460583.64
4.0,11.0,1,1,515340.15
9.0,12.0,0,2,1201035.26
9.0,13.0,2,1,1699907.6
3.0,9.0,2,2,561358.59
4.0,13.0,0,0,319106.7
5.0,4.0,0,1,162404.87
9.0,7.0,0,0,404714.32
6.0,14.0,0,0,508694.0
4.0,7.0,2,1,404176.4
8.0,11.0,2,0,952557.31
4.0,11.0,0,2,538740.88
7.0,6.0,0,0,266058.05
1.0,8.0,2,2,169203.86
5.0,8.0,0,0,253898.81
1.0,3.0,1,0,23256.51
7.0,8.0,1,0,426824.28
6.0,14.0,1,2,1166414.51
4.0,12.0,2,2,869376.5
8.0,10.0,0,1,613892.35
3.0,14.0,1,0,330437.91
2.0,11.0,1,2,319380.35
3.0,5.0,0,2,174622.61
4.0,14.0,0,0,336921.33
6.0,3.0,0,0,131476.26
2.0,9.0,0,0,111467.95
2.0,9.0,1,0,159386.45
5.0,6.0,0,2,380180.3
7.0,12.0,2,2,1776007.76
1.0,12.0,1,0,84623.99
9.0,3.0,1,1,349279.48
4.0,6.0,1,0,189243.17
4.0,2.0,0,0,55377.96
9.0,4.0,0,2,386762.5
1.0,11.0,2,2,201091.37
6.0,3.0,1,1,211600.27
2.0,2.0,2,1,61633.91
6.0,10.0,1,0,494548.94
7.0,13.0,1,2,1425589.75
8.0,7.0,1,2,861264.17
5.0,6.0,1,1,337656.95
7.0,7.0,1,2,688282.0
6.0,4.0,1,2,364021.39
4.0,6.0,2,0,274502.64
5.0,9.0,0,0,298543.88
4.0,7.0,0,2,334670.35
3.0,7.0,2,0,219936.01
6.0,8.0,0,1,415793.22
8.0,6.0,2,2,1045844.94
9.0,11.0,1,2,1538615.45
6.0,5.0,1,0,249454.34
1.0,12.0,0,1,104076.53
6.0,11.0,0,0,446387.0
9.0,9.0,1,1,914175.7
3.0,12.0,2,0,325312.84
9.0,7.0,0,1,559274.02
3.0,4.0,1,2,189859.33
4.0,8.0,1,0,243823.21
2.0,11.0,1,2,309487.83
5.0,10.0,1,2,796261.79
7.0,13.0,2,0,995461.31
8.0,5.0,2,1,504776.23
7.0,12.0,0,0,505443.64
3.0,5.0,2,0,159573.7
4.0,10.0,0,0,250633.27
9.0,6.0,1,1,568814.55
4.0,14.0,0,0,320902.37
3.0,5.0,0,1,120069.75
9.0,4.0,0,0,235993.35
5.0,10.0,1,1,562457.66
4.0,8.0,2,0,317094.19
9.0,2.0,1,1,185552.48
7.0,13.0,2,0,1025882.28
4.0,7.0,0,1,234855.44
2.0,13.0,1,0,195053.2
2.0,6.0,2,1,151728.83
2.0,4.0,2,2,163714.15
1.0,6.0,1,0,50585.73
2.0,10.0,2,1,276734.26
1.0,8.0,0,0,46896.75
9.0,2.0,0,0,110420.8
6.0,4.0,0,2,285607.14
7.0,4.0,2,2,521809.17
3.0,13.0,2,0,437178.07
5.0,3.0,1,1,183124.74
4.0,11.0,2,0,509798.08
3.0,14.0,0,1,354718.13
5.0,6.0,2,0,337249.16
5.0,11.0,1,2,876565.07
2.0,14.0,2,0,276164.73
2.0,14.0,1,1,356372.89
1.0,14.0,2,0,123748.74
9.0,5.0,1,1,483971.56
4.0,10.0,0,2,474448.87
5.0,3.0,1,2,225178.03
3.0,12.0,2,0,348641.82
6.0,10.0,1,0,442824.42
2.0,7.0,2,0,139998.02
7.0,2.0,1,1,166201.83
4.0,4.0,0,0,92979.75
3.0,12.0,0,0,244648.53
4.0,14.0,1,0,464286.81
3.0,7.0,2,0,208597.23
5.0,10.0,2,0,552767.38
5.0,8.0,1,0,305696.11
5.0,6.0,2,2,591419.85
6.0,5.0,1,2,524079.24
1.0,4.0,1,0,37010.74
6.0,8.0,0,2,560735.74
4.0,8.0,0,0,215594.79
6.0,12.0,0,2,820177.64
3.0,6.0,2,0,174026.67
5.0,3.0,2,1,202777.59
4.0,7.0,2,2,594413.07
4.0,10.0,0,0,264472.32
9.0,3.0,0,1,235534.98
2.0,8.0,1,0,128085.07
7.0,8.0,1,0,418682.35
8.0,6.0,2,0,514943.74
1.0,4.0,2,2,71129.48
8.0,7.0,0,0,350294.47
3.0,13.0,2,2,763615.29
8.0,9.0,2,2,1484799.68
6.0,4.0,1,0,202488.01
4.0,13.0,0,0,346961.56
6.0,14.0,0,0,569804.74
6.0,10.0,0,2,694423.13
7.0,11.0,2,1,1023207.36
5.0,14.0,0,1,726605.13
8.0,2.0,1,2,246595.82
8.0,9.0,0,0,508378.76
1.0,2.0,2,1,26307.93
6.0,5.0,1,1,315206.37
7.0,11.0,0,2,937873.89
6.0,3.0,2,1,234480.15
2.0,2.0,0,1,35904.34
3.0,7.0,0,0,142768.6
8.0,13.0,0,0,650134.81
8.0,10.0,0,0,517455.15
8.0,6.0,1,0,344592.19
7.0,7.0,2,0,509695.99
9.0,14.0,2,0,1324648.25
6.0,11.0,2,2,1575875.91
3.0,12.0,1,0,315854.53
6.0,7.0,0,0,266559.4
4.0,6.0,0,1,211493.17
6.0,6.0,0,1,337233.78
5.0,10.0,1,0,447670.47
7.0,4.0,2,2,534579.41
7.0,14.0,2,1,1443573.9
7.0,5.0,0,2,382993.68
9.0,10.0,2,2,1887966.7
6.0,6.0,2,2,626173.52
1.0,2.0,2,0,21148.45
5.0,2.0,0,0,63985.05
2.0,3.0,2,0,56184.4
6.0,3.0,2,0,185614.09
5.0,6.0,2,0,290863.76
1.0,2.0,2,2,45069.13
2.0,14.0,2,2,580933.28
3.0,7.0,1,0,180460.77
6.0,14.0,2,1,1240634.59
6.0,4.0,1,0,199244.75
1.0,6.0,0,0,34918.57
1.0,8.0,1,1,86298.24
8.0,2.0,0,2,210116.42
8.0,8.0,1,0,574395.79
4.0,12.0,2,0,541543.43
5.0,7.0,0,0,232650.78
2.0,9.0,1,2,290920.65
3.0,7.0,2,2,412516.21
4.0,5.0,0,1,202168.11
9.0,7.0,0,1,619504.31
1.0,9.0,1,2,138707.5
2.0,11.0,0,0,132968.07
7.0,11.0,2,0,731366.37
9.0,6.0,0,2,590771.89
3.0,10.0,0,0,206700.04
4.0,10.0,0,0,279352.76
2.0,2.0,2,1,58642.7
7.0,2.0,1,0,107289.86
4.0,8.0,2,1,425872.86
5.0,9.0,0,0,234216.28
5.0,11.0,0,2,631538.59
3.0,7.0,1,1,249217.39
5.0,6.0,2,1,457863.63
4.0,9.0,2,1,514927.68
7.0,10.0,0,1,603332.96
3.0,14.0,1,0,375796.63
3.0,5.0,0,0,109267.9
2.0,13.0,2,0,283401.85
8.0,7.0,1,2,792122.74
3.0,5.0,0,0,105036.78
4.0,5.0,0,1,175646.96
9.0,4.0,2,1,535499.42
3.0,11.0,1,0,274431.36
4.0,13.0,2,0,516768.92
8.0,7.0,2,1,836607.05
5.0,10.0,0,1,427996.32
1.0,13.0,2,1,212120.47
9.0,8.0,0,2,997244.54
6.0,8.0,0,1,400493.18
2.0,6.0,0,2,139479.41
2.0,7.0,0,1,126243.16
9.0,13.0,2,2,2219402.86
2.0,6.0,0,1,96537.65
9.0,4.0,0,0,231617.64
4.0,8.0,0,0,225212.42
9.0,11.0,0,2,1104246.3
4.0,5.0,0,1,178746.64
1.0,11.0,1,1,113043.62
8.0,6.0,2,0,488757.6
9.0,6.0,0,0,363565.42
5.0,10.0,2,0,585989.82
4.0,6.0,2,2,501693.36
4.0,12.0,1,0,392031.75
8.0,10.0,2,2,1588310.86
6.0,3.0,0,1,149421.03
6.0,8.0,2,2,988609.9
6.0,5.0,1,2,475893.88
5.0,3.0,2,0,142574.89
4.0,2.0,2,1,110103.63
8.0,2.0,1,1,169003.45
2.0,9.0,0,1,148424.91
1.0,8.0,1,0,61771.54
2.0,13.0,1,0,223766.11
3.0,11.0,1,2,453668.2
6.0,5.0,1,0,228367.8
9.0,10.0,2,0,1005942.17
8.0,12.0,1,1,967601.45
1.0,13.0,2,1,173010.82
6.0,6.0,2,1,549862.65
9.0,2.0,1,2,274494.35
1.0,8.0,2,1,106600.15
3.0,7.0,1,1,241642.07
7.0,10.0,1,2,1075017.79
8.0,10.0,0,2,976951.33
7.0,6.0,1,1,499485.25
6.0,4.0,1,2,386616.4
9.0,8.0,1,2,1106435.9
6.0,5.0,1,2,464974.72
9.0,7.0,1,2,1041704.66
6.0,8.0,1,1,525920.75
7.0,14.0,1,0,846824.19
6.0,6.0,1,2,621459.8
2.0,11.0,0,1,191537.57
8.0,12.0,0,1,823285.91
4.0,10.0,0,0,269953.08
9.0,13.0,2,1,1746742.11
3.0,5.0,1,1,163731.13
2.0,7.0,0,0,89396.64
4.0,7.0,1,0,245858.32
3.0,13.0,0,0,247523.2
1.0,8.0,0,0,46194.46
3.0,12.0,0,2,498320.22
8.0,5.0,2,2,820994.94
5.0,11.0,1,1,684602.1
3.0,10.0,2,0,344571.29
4.0,8.0,1,2,534428.27
7.0,8.0,1,1,594771.98
3.0,14.0,0,0,275598.49
7.0,5.0,0,0,231959.62
7.0,3.0,0,1,189139.64
8.0,8.0,0,0,360333.16
2.0,5.0,2,0,107840.9
7.0,11.0,0,1,777494.19
1.0,8.0,1,1,96130.91
9.0,4.0,2,1,479033.08
3.0,8.0,0,2,284390.11
7.0,8.0,2,2,1111307.62
3.0,12.0,2,0,372069.76
6.0,9.0,2,1,790315.67
9.0,9.0,2,1,1237125.63
8.0,6.0,2,0,477945.73
9.0,2.0,0,1,140486.25
8.0,8.0,2,1,988120.71
3.0,14.0,2,2,813966.74
8.0,13.0,1,2,1727880.88
1.0,13.0,0,1,103828.89
1.0,14.0,2,1,214685.46
6.0,3.0,1,2,251117.32
6.0,8.0,2,0,470503.35
1.0,11.0,0,0,65113.76
7.0,12.0,0,2,1004133.39
9.0,6.0,2,2,1035010.73
8.0,5.0,0,1,347669.18
3.0,14.0,0,1,394041.81
7.0,4.0,0,2,348818.73
4.0,12.0,1,1,523635.85
7.0,5.0,0,1,324714.47
9.0,10.0,0,2,1081718.17
9.0,7.0,1,0,478836.01
9.0,5.0,1,0,335946.72
5.0,2.0,0,2,127938.34
5.0,7.0,2,1,419606.8
5.0,13.0,1,1,702787.58
2.0,2.0,2,0,43917.02
9.0,13.0,0,1,1039798.12
9.0,8.0,0,2,840746.58
5.0,10.0,1,1,546380.78
3.0,14.0,2,0,453888.51
9.0,8.0,2,0,772409.62
1.0,5.0,0,2,60877.53
8.0,7.0,0,0,351132.96
4.0,6.0,2,0,228785.24
8.0,8.0,0,1,549912.93
2.0,12.0,2,1,344292.65
2.0,14.0,2,1,400824.43
4.0,8.0,2,0,361840.78
8.0,12.0,0,1,888051.38
2.0,10.0,1,1,207130.39
6.0,10.0,1,0,519665.94
8.0,3.0,1,2,362331.96
1.0,12.0,0,0,72739.34
7.0,5.0,0,0,244167.76
1.0,4.0,2,0,42482.43
6.0,3.0,2,0,165573.49
4.0,4.0,2,1,222803.39
5.0,4.0,0,2,214163.14
8.0,10.0,2,0,849055.56
7.0,10.0,0,1,606176.35
6.0,12.0,1,2,1008798.75
3.0,2.0,1,0,44828.33
8.0,6.0,0,2,557732.63
3.0,8.0,0,1,180094.18
5.0,5.0,0,0,147618.98
2.0,7.0,2,2,274973.89
5.0,3.0,1,1,180703.62
5.0,8.0,1,2,612558.76
9.0,2.0,2,1,228592.11
6.0,10.0,2,1,882307.13
6.0,3.0,0,2,214504.18
6.0,12.0,2,2,1475479.13
7.0,4.0,1,2,378557.15
3.0,7.0,0,1,173623.86
6.0,6.0,2,1,547448.92
6.0,2.0,1,2,215818.44
8.0,12.0,1,1,962092.4
1.0,5.0,1,0,41248.39
6.0,10.0,1,1,732825.63
1.0,5.0,0,1,39844.57
6.0,9.0,0,2,677891.97
2.0,3.0,1,1,66786.42
2.0,6.0,2,1,159926.4
7.0,4.0,1,0,239099.56
6.0,12.0,1,2,1032499.9
1.0,12.0,0,2,141043.29
5.0,13.0,1,0,529300.26
7.0,8.0,2,2,1131166.2
2.0,7.0,1,2,195816.3
2.0,6.0,1,1,130853.65
5.0,8.0,1,1,408848.84
9.0,5.0,2,0,474695.01
7.0,13.0,1,1,835380.04
6.0,8.0,1,0,362298.57
2.0,14.0,0,1,236819.77
3.0,8.0,1,1,262518.56
7.0,5.0,1,2,612619.31
2.0,2.0,0,2,46492.91
7.0,3.0,0,2,235670.39
5.0,8.0,2,0,411011.28
6.0,5.0,0,1,254922.04
9.0,4.0,2,0,345275.96
7.0,4.0,2,1,419025.04
8.0,6.0,0,1,381909.49
4.0,3.0,1,0,96630.65
2.0,3.0,0,0,39358.18
6.0,2.0,1,1,135661.12
6.0,5.0,2,1,413117.18
7.0,11.0,0,0,478692.31
3.0,13.0,1,2,581685.38
5.0,11.0,0,2,668968.08
2.0,13.0,1,2,398128.22
9.0,3.0,2,0,267424.81
3.0,2.0,2,0,68381.93
6.0,2.0,2,2,239405.55
8.0,9.0,1,1,832725.2
7.0,12.0,2,0,831512.59
3.0,6.0,1,0,147280.13
5.0,11.0,1,0,439242.67
8.0,14.0,1,0,908826.46
5.0,10.0,0,0,339840.54
4.0,5.0,1,2,271905.45
2.0,3.0,1,2,81688.37
7.0,7.0,0,2,608822.05
9.0,10.0,2,2,1631898.26
3.0,7.0,2,0,228094.66
7.0,2.0,0,2,181160.1
3.0,14.0,2,2,751325.61
2.0,14.0,0,1,271283.71
4.0,2.0,1,0,56850.1
4.0,4.0,0,0,104666.81
3.0,12.0,0,1,364939.74
9.0,7.0,0,0,387767.46
5.0,3.0,0,2,173435.1
6.0,9.0,1,0,476881.91
6.0,13.0,0,0,470661.28
3.0,5.0,0,0,102341.37
7.0,10.0,2,2,1473195.22
9.0,2.0,2,2,395735.79
4.0,12.0,1,1,511633.75
8.0,11.0,1,0,718543.55
3.0,7.0,1,1,271069.96
7.0,4.0,1,2,403664.74
5.0,2.0,2,0,93013.2
2.0,9.0,2,2,343364.44
3.0,6.0,1,1,190401.15
9.0,3.0,2,2,490912.22
2.0,3.0,0,0,38731.07
7.0,4.0,2,1,390486.03
5.0,3.0,1,0,100269.24
5.0,10.0,2,1,753389.47
3.0,4.0,0,0,88433.43
7.0,7.0,2,0,551810.51
1.0,2.0,2,2,38074.91
4.0,6.0,2,0,273989.96
2.0,7.0,2,1,196596.03
2.0,10.0,0,1,176861.25
3.0,13.0,0,0,268560.79
1.0,13.0,0,1,108857.68
5.0,5.0,2,0,298232.61
8.0,12.0,2,2,1732342.62
7.0,10.0,0,0,502686.62
6.0,13.0,0,1,705674.08
4.0,12.0,2,2,960878.74
2.0,7.0,0,0,89718.67
2.0,6.0,0,0,73781.96
8.0,13.0,2,2,1917483.27
8.0,9.0,2,0,640271.2
1.0,9.0,0,0,55616.8
5.0,2.0,2,0,107070.03
1.0,10.0,2,0,102256.87
9.0,7.0,1,0,494638.55
5.0,7.0,0,1,329685.32
9.0,12.0,0,1,1046128.14
1.0,3.0,1,2,46053.7
3.0,9.0,1,1,296499.3
8.0,4.0,2,2,590142.52
4.0,14.0,0,1,555779.54
4.0,3.0,1,2,159599.46
2.0,14.0,2,0,302669.4
1.0,14.0,2,2,253226.58
6.0,9.0,0,2,583481.19
4.0,2.0,0,0,48998.46
6.0,11.0,1,1,618722.03
8.0,12.0,1,2,1457975.8
2.0,11.0,0,1,194445.87
6.0,10.0,1,0,510755.79
7.0,5.0,0,0,215959.93
2.0,7.0,2,2,279198.89
3.0,11.0,0,2,379947.96
7.0,10.0,2,1,986181.09
6.0,2.0,2,0,125427.1
1.0,10.0,0,2,115553.54
1.0,11.0,2,0,110970.33
4.0,7.0,2,2,509735.11
6.0,7.0,2,1,585945.57
4.0,8.0,0,0,214141.56
7.0,5.0,2,1,464995.94
1.0,8.0,0,0,49606.81
3.0,9.0,1,1,297027.57
1.0,6.0,2,1,91836.09
3.0,6.0,2,1,237566.64
4.0,9.0,1,0,326230.28
6.0,13.0,2,2,1463305.93
4.0,12.0,1,1,604641.63
9.0,6.0,2,2,970028.53
8.0,8.0,0,1,531740.02
2.0,12.0,0,2,311655.7
9.0,3.0,1,0,204236.53
9.0,10.0,2,0,854138.46
3.0,8.0,0,1,199156.86
2.0,2.0,2,1,60774.74
2.0,13.0,2,0,230308.78
4.0,11.0,1,0,346344.48
1.0,5.0,0,1,41105.81
3.0,2.0,2,1,85349.15
9.0,13.0,2,0,1170102.71
8.0,12.0,0,2,1224681.78
5.0,2.0,1,0,70983.1
9.0,13.0,0,1,979514.03
3.0,12.0,1,0,270995.86
4.0,3.0,0,0,78304.4
4.0,2.0,0,0,52954.55
7.0,8.0,0,1,544409.55
8.0,4.0,0,1,291089.96
5.0,7.0,0,0,228756.12
1.0,9.0,1,0,76820.98
9.0,13.0,1,1,1290032.59
2.0,11.0,2,2,419509.38
3.0,8.0,1,1,277857.48
7.0,2.0,2,2,288138.74
3.0,6.0,2,1,238086.04
9.0,9.0,1,0,636385.64
6.0,8.0,2,2,1001958.53
3.0,5.0,2,2,287950.02
7.0,8.0,2,0,615900.23
2.0,8.0,2,2,313571.74
6.0,4.0,2,0,259756.85
8.0,11.0,1,2,1495309.25
4.0,3.0,1,2,188863.06
5.0,8.0,1,2,596840.38
5.0,5.0,2,0,263245.61
8.0,6.0,2,0,525470.3
9.0,7.0,1,0,480517.82
3.0,7.0,1,2,313258.22
6.0,10.0,2,1,888476.93
4.0,10.0,0,0,172468.2
3.0,3.0,2,0,92656.55
2.0,14.0,1,0,245293.57
2.0,5.0,0,0,59822.99
1.0,7.0,2,0,76584.86
5.0,10.0,0,0,298276.72
3.0,9.0,0,1,283851.88
5.0,2.0,2,1,160610.81
4.0,13.0,2,0,501955.09
7.0,10.0,0,1,619653.21
2.0,13.0,1,1,291400.97
